Date,Year,Quarter,Month,Week_Number,Day_of_Week,Session,Session_Open,Session_High,Session_Low,Session_Close,Session_Range,Directional_Bias,Fib_0_Percent,Fib_100_Percent,Fib_Minus_25,Fib_Minus_50,Fib_Minus_100,Fib_Minus_168,Fib_132_Percent,Thursday_Daily_Range,Previous_Day_Minus_25,Previous_Day_Minus_50,Previous_Day_High,Previous_Day_Low
2023-03-08,2023,1,3,10,Wednesday,NY,941.81,948.79,941.7,948.79,7.09,Bullish,941.7,948.79,950.56,952.33,955.88,960.7,939.43,17.76,930.69,932.95,931.17,914.91
2023-03-09,2023,1,3,10,Thursday,Asian,948.52,952.68,948.17,952.68,4.51,Bullish,948.17,952.68,953.81,954.93,957.19,960.26,946.73,17.76,947.79,950.49,948.79,930.47
2023-03-09,2023,1,3,10,Thursday,London,951.49,961.89,951.26,961.86,10.63,Bullish,951.26,961.89,964.55,967.2,972.52,979.75,947.86,17.76,947.79,950.49,948.79,930.47
2023-03-09,2023,1,3,10,Thursday,NY,959.12,965.93,958.88,965.62,7.05,Bullish,958.88,965.93,967.69,969.45,972.98,977.77,956.62,17.76,947.79,950.49,948.79,930.47
2023-03-10,2023,1,3,10,Friday,Asian,966.02,970.32,965.6,970.29,4.72,Bullish,965.6,970.32,971.5,972.68,975.04,978.25,964.09,17.76,964.55,967.2,965.93,948.17
2023-03-10,2023,1,3,10,Friday,London,969.37,980.61,969.31,980.61,11.3,Bullish,969.31,980.61,983.44,986.26,991.91,999.59,965.69,17.76,964.55,967.2,965.93,948.17
2023-03-10,2023,1,3,10,Friday,NY,976.94,983.92,976.71,983.87,7.21,Bullish,976.71,983.92,985.72,987.52,991.13,996.03,974.4,17.76,964.55,967.2,965.93,948.17
2023-03-13,2023,1,3,11,Monday,Asian,984.45,988.53,984.29,988.53,4.24,Bullish,984.29,988.53,989.59,990.65,992.77,995.65,982.93,18.78,983.44,986.26,983.92,965.6
2023-03-13,2023,1,3,11,Monday,London,987.49,997.54,987.29,997.54,10.25,Bullish,987.29,997.54,1000.1,1002.66,1007.79,1014.76,984.01,18.78,983.44,986.26,983.92,965.6
2023-03-13,2023,1,3,11,Monday,NY,993.94,1001.94,993.87,1001.88,8.07,Bullish,993.87,1001.94,1003.96,1005.98,1010.01,1015.5,991.29,18.78,983.44,986.26,983.92,965.6
2023-03-14,2023,1,3,11,Tuesday,Asian,1002.1,1006.64,1001.06,1006.64,5.58,Bullish,1001.06,1006.64,1008.03,1009.43,1012.22,1016.01,999.27,18.78,1000.1,1002.66,1001.94,984.29
2023-03-14,2023,1,3,11,Tuesday,London,1005.53,1015.43,1005.41,1015.43,10.02,Bullish,1005.41,1015.43,1017.93,1020.44,1025.45,1032.26,1002.2,18.78,1000.1,1002.66,1001.94,984.29
2023-03-14,2023,1,3,11,Tuesday,NY,1012.04,1019.45,1011.96,1019.42,7.49,Bullish,1011.96,1019.45,1021.32,1023.2,1026.94,1032.03,1009.56,18.78,1000.1,1002.66,1001.94,984.29
2023-03-15,2023,1,3,11,Wednesday,Asian,1019.81,1024.57,1019.11,1024.57,5.46,Bullish,1019.11,1024.57,1025.93,1027.3,1030.03,1033.74,1017.36,18.78,1017.93,1020.44,1019.45,1001.06
2023-03-15,2023,1,3,11,Wednesday,London,1023.55,1035.56,1023.45,1035.56,12.11,Bullish,1023.45,1035.56,1038.59,1041.61,1047.67,1055.9,1019.57,18.78,1017.93,1020.44,1019.45,1001.06
2023-03-15,2023,1,3,11,Wednesday,NY,1031.5,1040.43,1031.24,1040.18,9.19,Bullish,1031.24,1040.43,1042.73,1045.03,1049.62,1055.87,1028.3,18.78,1017.93,1020.44,1019.45,1001.06
2023-03-16,2023,1,3,11,Thursday,Asian,1041.28,1045.63,1040.86,1045.36,4.77,Bullish,1040.86,1045.63,1046.82,1048.02,1050.4,1053.64,1039.33,18.78,1038.59,1041.61,1040.43,1019.11
2023-03-16,2023,1,3,11,Thursday,London,1044.67,1054.37,1044.62,1054.04,9.75,Bullish,1044.62,1054.37,1056.81,1059.24,1064.12,1070.75,1041.5,18.78,1038.59,1041.61,1040.43,1019.11
2023-03-16,2023,1,3,11,Thursday,NY,1050.22,1059.64,1050.15,1059.55,9.49,Bullish,1050.15,1059.64,1062.01,1064.39,1069.13,1075.58,1047.11,18.78,1038.59,1041.61,1040.43,1019.11
2023-03-17,2023,1,3,11,Friday,Asian,1060.23,1063.4,1059.8,1063.4,3.6,Bullish,1059.8,1063.4,1064.3,1065.2,1067.0,1069.45,1058.65,18.78,1056.81,1059.24,1059.64,1040.86
2023-03-17,2023,1,3,11,Friday,London,1062.78,1072.7,1062.53,1072.69,10.17,Bullish,1062.53,1072.7,1075.24,1077.79,1082.87,1089.79,1059.28,18.78,1056.81,1059.24,1059.64,1040.86
2023-03-17,2023,1,3,11,Friday,NY,1069.61,1077.72,1069.47,1077.69,8.25,Bullish,1069.47,1077.72,1079.78,1081.85,1085.97,1091.58,1066.83,18.78,1056.81,1059.24,1059.64,1040.86
2023-03-20,2023,1,3,12,Monday,Asian,1078.8,1082.16,1078.64,1082.08,3.52,Bullish,1078.64,1082.16,1083.04,1083.92,1085.68,1088.07,1077.51,18.48,1075.24,1077.79,1077.72,1059.8
2023-03-20,2023,1,3,12,Monday,London,1081.46,1092.22,1081.28,1092.1,10.94,Bullish,1081.28,1092.22,1094.95,1097.69,1103.16,1110.6,1077.78,18.48,1075.24,1077.79,1077.72,1059.8
2023-03-20,2023,1,3,12,Monday,NY,1088.19,1097.3,1088.08,1097.28,9.22,Bullish,1088.08,1097.3,1099.61,1101.91,1106.52,1112.79,1085.13,18.48,1075.24,1077.79,1077.72,1059.8
2023-03-21,2023,1,3,12,Tuesday,Asian,1097.15,1100.39,1096.42,1100.39,3.97,Bullish,1096.42,1100.39,1101.38,1102.38,1104.36,1107.06,1095.15,18.48,1094.95,1097.69,1097.3,1078.64
2023-03-21,2023,1,3,12,Tuesday,London,1099.41,1107.82,1099.39,1107.82,8.43,Bullish,1099.39,1107.82,1109.93,1112.03,1116.25,1121.98,1096.69,18.48,1094.95,1097.69,1097.3,1078.64
2023-03-21,2023,1,3,12,Tuesday,NY,1104.7,1112.46,1104.66,1112.44,7.8,Bullish,1104.66,1112.46,1114.41,1116.36,1120.26,1125.56,1102.16,18.48,1094.95,1097.69,1097.3,1078.64
2023-03-22,2023,1,3,12,Wednesday,Asian,1112.33,1117.13,1111.69,1117.13,5.44,Bullish,1111.69,1117.13,1118.49,1119.85,1122.57,1126.27,1109.95,18.48,1109.93,1112.03,1112.46,1096.42
2023-03-22,2023,1,3,12,Wednesday,London,1116.06,1125.58,1115.8,1125.58,9.78,Bullish,1115.8,1125.58,1128.02,1130.47,1135.36,1142.01,1112.67,18.48,1109.93,1112.03,1112.46,1096.42
2023-03-22,2023,1,3,12,Wednesday,NY,1122.83,1130.27,1122.67,1129.89,7.6,Bullish,1122.67,1130.27,1132.17,1134.07,1137.87,1143.04,1120.24,18.48,1109.93,1112.03,1112.46,1096.42
2023-03-23,2023,1,3,12,Thursday,Asian,1129.8,1134.56,1129.42,1134.56,5.14,Bullish,1129.42,1134.56,1135.84,1137.13,1139.7,1143.2,1127.78,18.48,1128.02,1130.47,1130.27,1111.69
2023-03-23,2023,1,3,12,Thursday,London,1133.14,1143.4,1132.71,1143.4,10.69,Bullish,1132.71,1143.4,1146.07,1148.75,1154.09,1161.36,1129.29,18.48,1128.02,1130.47,1130.27,1111.69
2023-03-23,2023,1,3,12,Thursday,NY,1139.8,1147.9,1139.72,1147.89,8.18,Bullish,1139.72,1147.9,1149.95,1151.99,1156.08,1161.64,1137.1,18.48,1128.02,1130.47,1130.27,1111.69
2023-03-24,2023,1,3,12,Friday,Asian,1147.69,1151.6,1147.23,1151.3,4.37,Bullish,1147.23,1151.6,1152.69,1153.78,1155.97,1158.94,1145.83,18.48,1146.07,1148.75,1147.9,1129.42
2023-03-24,2023,1,3,12,Friday,London,1150.73,1160.99,1150.48,1160.99,10.51,Bullish,1150.48,1160.99,1163.62,1166.24,1171.5,1178.65,1147.12,18.48,1146.07,1148.75,1147.9,1129.42
2023-03-24,2023,1,3,12,Friday,NY,1156.75,1165.66,1156.56,1165.63,9.1,Bullish,1156.56,1165.66,1167.94,1170.21,1174.76,1180.95,1153.65,18.48,1146.07,1148.75,1147.9,1129.42
2023-03-27,2023,1,3,13,Monday,Asian,1166.33,1170.61,1165.94,1170.61,4.67,Bullish,1165.94,1170.61,1171.78,1172.94,1175.28,1178.46,1164.45,15.67,1163.62,1166.24,1165.66,1147.23
2023-03-27,2023,1,3,13,Monday,London,1169.61,1180.43,1169.38,1180.43,11.05,Bullish,1169.38,1180.43,1183.19,1185.95,1191.48,1198.99,1165.84,15.67,1163.62,1166.24,1165.66,1147.23
2023-03-27,2023,1,3,13,Monday,NY,1176.12,1185.97,1176.07,1185.94,9.9,Bullish,1176.07,1185.97,1188.45,1190.92,1195.87,1202.6,1172.9,15.67,1163.62,1166.24,1165.66,1147.23
2023-03-28,2023,1,3,13,Tuesday,Asian,1186.31,1190.79,1186.13,1190.79,4.66,Bullish,1186.13,1190.79,1191.95,1193.12,1195.45,1198.62,1184.64,15.67,1183.19,1185.95,1185.97,1165.94
2023-03-28,2023,1,3,13,Tuesday,London,1189.75,1201.14,1189.52,1201.14,11.62,Bullish,1189.52,1201.14,1204.05,1206.95,1212.76,1220.66,1185.8,15.67,1183.19,1185.95,1185.97,1165.94
2023-03-28,2023,1,3,13,Tuesday,NY,1197.01,1205.41,1196.8,1205.31,8.61,Bullish,1196.8,1205.41,1207.56,1209.72,1214.02,1219.87,1194.04,15.67,1183.19,1185.95,1185.97,1165.94
2023-03-29,2023,1,3,13,Wednesday,Asian,1205.15,1209.87,1204.5,1209.87,5.37,Bullish,1204.5,1209.87,1211.21,1212.55,1215.24,1218.89,1202.78,15.67,1204.05,1206.95,1205.41,1186.13
2023-03-29,2023,1,3,13,Wednesday,London,1208.28,1220.09,1207.99,1220.09,12.1,Bullish,1207.99,1220.09,1223.11,1226.14,1232.19,1240.42,1204.12,15.67,1204.05,1206.95,1205.41,1186.13
2023-03-29,2023,1,3,13,Wednesday,NY,1215.55,1224.85,1215.3,1224.51,9.55,Bullish,1215.3,1224.85,1227.24,1229.62,1234.4,1240.89,1212.24,15.67,1204.05,1206.95,1205.41,1186.13
2023-03-30,2023,1,3,13,Thursday,Asian,1224.47,1229.62,1224.23,1229.12,5.39,Bullish,1224.23,1229.62,1230.97,1232.31,1235.01,1238.68,1222.51,15.67,1223.11,1226.14,1224.85,1204.5
2023-03-30,2023,1,3,13,Thursday,London,1228.76,1236.48,1228.3,1236.48,8.18,Bullish,1228.3,1236.48,1238.53,1240.57,1244.66,1250.22,1225.68,15.67,1223.11,1226.14,1224.85,1204.5
2023-03-30,2023,1,3,13,Thursday,NY,1233.64,1239.9,1233.6,1239.33,6.3,Bullish,1233.6,1239.9,1241.48,1243.05,1246.2,1250.48,1231.58,15.67,1223.11,1226.14,1224.85,1204.5
2023-03-31,2023,1,3,13,Friday,Asian,1239.32,1243.38,1238.97,1243.38,4.41,Bullish,1238.97,1243.38,1244.48,1245.59,1247.79,1250.79,1237.56,15.67,1238.53,1240.57,1239.9,1224.23
2023-03-31,2023,1,3,13,Friday,London,1242.24,1253.69,1242.08,1253.6,11.61,Bullish,1242.08,1253.69,1256.59,1259.5,1265.3,1273.19,1238.36,15.67,1238.53,1240.57,1239.9,1224.23
2023-03-31,2023,1,3,13,Friday,NY,1249.86,1257.21,1249.75,1257.21,7.46,Bullish,1249.75,1257.21,1259.08,1260.94,1264.67,1269.74,1247.36,15.67,1238.53,1240.57,1239.9,1224.23
2023-04-03,2023,2,4,14,Monday,Asian,1257.77,1264.51,1257.42,1264.51,7.09,Bullish,1257.42,1264.51,1266.28,1268.05,1271.6,1276.42,1255.15,17.18,1256.59,1259.5,1257.21,1238.97
2023-04-03,2023,2,4,14,Monday,London,1263.17,1273.71,1262.99,1273.51,10.72,Bullish,1262.99,1273.71,1276.39,1279.07,1284.43,1291.72,1259.56,17.18,1256.59,1259.5,1257.21,1238.97
2023-04-03,2023,2,4,14,Monday,NY,1269.96,1278.37,1269.77,1278.11,8.6,Bullish,1269.77,1278.37,1280.52,1282.67,1286.97,1292.82,1267.02,17.18,1256.59,1259.5,1257.21,1238.97
2023-04-04,2023,2,4,14,Tuesday,Asian,1278.79,1283.71,1278.66,1283.69,5.05,Bullish,1278.66,1283.71,1284.97,1286.24,1288.76,1292.19,1277.04,17.18,1276.39,1279.07,1278.37,1257.42
2023-04-04,2023,2,4,14,Tuesday,London,1282.49,1292.77,1282.34,1292.77,10.43,Bullish,1282.34,1292.77,1295.38,1297.99,1303.2,1310.29,1279.0,17.18,1276.39,1279.07,1278.37,1257.42
2023-04-04,2023,2,4,14,Tuesday,NY,1289.06,1297.83,1289.02,1297.81,8.81,Bullish,1289.02,1297.83,1300.03,1302.23,1306.64,1312.63,1286.2,17.18,1276.39,1279.07,1278.37,1257.42
2023-04-05,2023,2,4,14,Wednesday,Asian,1298.55,1302.88,1298.06,1302.88,4.82,Bullish,1298.06,1302.88,1304.09,1305.29,1307.7,1310.98,1296.52,17.18,1295.38,1297.99,1297.83,1278.66
2023-04-05,2023,2,4,14,Wednesday,London,1301.9,1311.47,1301.79,1311.47,9.68,Bullish,1301.79,1311.47,1313.89,1316.31,1321.15,1327.73,1298.69,17.18,1295.38,1297.99,1297.83,1278.66
2023-04-05,2023,2,4,14,Wednesday,NY,1308.19,1316.21,1307.91,1316.21,8.3,Bullish,1307.91,1316.21,1318.29,1320.36,1324.51,1330.15,1305.25,17.18,1295.38,1297.99,1297.83,1278.66
2023-04-06,2023,2,4,14,Thursday,Asian,1316.65,1321.2,1315.64,1320.92,5.56,Bullish,1315.64,1321.2,1322.59,1323.98,1326.76,1330.54,1313.86,17.18,1313.89,1316.31,1316.21,1298.06
2023-04-06,2023,2,4,14,Thursday,London,1320.33,1328.49,1319.6,1328.49,8.89,Bullish,1319.6,1328.49,1330.71,1332.93,1337.38,1343.43,1316.76,17.18,1313.89,1316.31,1316.21,1298.06
2023-04-06,2023,2,4,14,Thursday,NY,1326.25,1332.82,1325.85,1331.91,6.97,Bullish,1325.85,1332.82,1334.56,1336.3,1339.79,1344.53,1323.62,17.18,1313.89,1316.31,1316.21,1298.06
2023-04-07,2023,2,4,14,Friday,Asian,1332.82,1336.53,1332.29,1336.53,4.24,Bullish,1332.29,1336.53,1337.59,1338.65,1340.77,1343.65,1330.93,17.18,1330.71,1332.93,1332.82,1315.64
2023-04-07,2023,2,4,14,Friday,London,1335.56,1345.97,1335.34,1345.97,10.63,Bullish,1335.34,1345.97,1348.63,1351.29,1356.6,1363.83,1331.94,17.18,1330.71,1332.93,1332.82,1315.64
2023-04-07,2023,2,4,14,Friday,NY,1341.89,1350.72,1341.63,1349.47,9.09,Bullish,1341.63,1350.72,1352.99,1355.26,1359.81,1365.99,1338.72,17.18,1330.71,1332.93,1332.82,1315.64
2023-04-10,2023,2,4,15,Monday,Asian,1350.16,1353.98,1349.66,1353.98,4.32,Bullish,1349.66,1353.98,1355.06,1356.14,1358.3,1361.24,1348.28,17.33,1348.63,1351.29,1350.72,1332.29
2023-04-10,2023,2,4,15,Monday,London,1352.86,1364.17,1352.77,1364.17,11.4,Bullish,1352.77,1364.17,1367.02,1369.87,1375.57,1383.32,1349.12,17.33,1348.63,1351.29,1350.72,1332.29
2023-04-10,2023,2,4,15,Monday,NY,1360.47,1369.74,1360.19,1369.64,9.55,Bullish,1360.19,1369.74,1372.13,1374.51,1379.29,1385.78,1357.13,17.33,1348.63,1351.29,1350.72,1332.29
2023-04-11,2023,2,4,15,Tuesday,Asian,1369.78,1373.89,1369.17,1373.89,4.72,Bullish,1369.17,1373.89,1375.07,1376.25,1378.61,1381.82,1367.66,17.33,1367.02,1369.87,1369.74,1349.66
2023-04-11,2023,2,4,15,Tuesday,London,1372.81,1383.96,1372.57,1383.42,11.39,Bullish,1372.57,1383.96,1386.81,1389.66,1395.35,1403.1,1368.93,17.33,1367.02,1369.87,1369.74,1349.66
2023-04-11,2023,2,4,15,Tuesday,NY,1380.31,1387.39,1380.15,1386.84,7.24,Bullish,1380.15,1387.39,1389.2,1391.01,1394.63,1399.55,1377.83,17.33,1367.02,1369.87,1369.74,1349.66
2023-04-12,2023,2,4,15,Wednesday,Asian,1387.15,1391.81,1386.7,1391.81,5.11,Bullish,1386.7,1391.81,1393.09,1394.36,1396.92,1400.39,1385.06,17.33,1386.81,1389.66,1387.39,1369.17
2023-04-12,2023,2,4,15,Wednesday,London,1390.81,1401.5,1390.69,1401.5,10.81,Bullish,1390.69,1401.5,1404.2,1406.9,1412.31,1419.66,1387.23,17.33,1386.81,1389.66,1387.39,1369.17
2023-04-12,2023,2,4,15,Wednesday,NY,1397.74,1405.42,1397.55,1405.07,7.87,Bullish,1397.55,1405.42,1407.39,1409.36,1413.29,1418.64,1395.03,17.33,1386.81,1389.66,1387.39,1369.17
2023-04-13,2023,2,4,15,Thursday,Asian,1406.02,1410.64,1405.38,1410.4,5.26,Bullish,1405.38,1410.64,1411.96,1413.27,1415.9,1419.48,1403.7,17.33,1404.2,1406.9,1405.42,1386.7
2023-04-13,2023,2,4,15,Thursday,London,1409.67,1419.57,1409.58,1419.4,9.99,Bullish,1409.58,1419.57,1422.07,1424.57,1429.56,1436.35,1406.38,17.33,1404.2,1406.9,1405.42,1386.7
2023-04-13,2023,2,4,15,Thursday,NY,1415.42,1422.71,1415.19,1422.55,7.52,Bullish,1415.19,1422.71,1424.59,1426.47,1430.23,1435.34,1412.78,17.33,1404.2,1406.9,1405.42,1386.7
2023-04-14,2023,2,4,15,Friday,Asian,1422.87,1427.4,1422.46,1427.4,4.94,Bullish,1422.46,1427.4,1428.64,1429.87,1432.34,1435.7,1420.88,17.33,1422.07,1424.57,1422.71,1405.38
2023-04-14,2023,2,4,15,Friday,London,1425.94,1436.88,1425.63,1436.88,11.25,Bullish,1425.63,1436.88,1439.69,1442.51,1448.13,1455.78,1422.03,17.33,1422.07,1424.57,1422.71,1405.38
2023-04-14,2023,2,4,15,Friday,NY,1433.17,1442.13,1432.91,1441.96,9.22,Bullish,1432.91,1442.13,1444.44,1446.74,1451.35,1457.62,1429.96,17.33,1422.07,1424.57,1422.71,1405.38
2023-04-17,2023,2,4,16,Monday,Asian,1442.72,1448.04,1442.56,1448.04,5.48,Bullish,1442.56,1448.04,1449.41,1450.78,1453.52,1457.25,1440.81,19.52,1439.69,1442.51,1442.13,1422.46
2023-04-17,2023,2,4,16,Monday,London,1446.94,1457.29,1446.72,1457.29,10.57,Bullish,1446.72,1457.29,1459.93,1462.57,1467.86,1475.05,1443.34,19.52,1439.69,1442.51,1442.13,1422.46
2023-04-17,2023,2,4,16,Monday,NY,1453.6,1462.28,1453.42,1461.81,8.86,Bullish,1453.42,1462.28,1464.49,1466.71,1471.14,1477.16,1450.58,19.52,1439.69,1442.51,1442.13,1422.46
2023-04-18,2023,2,4,16,Tuesday,Asian,1462.29,1465.98,1461.61,1465.97,4.37,Bullish,1461.61,1465.98,1467.07,1468.16,1470.35,1473.32,1460.21,19.52,1459.93,1462.57,1462.28,1442.56
2023-04-18,2023,2,4,16,Tuesday,London,1465.45,1474.75,1464.99,1474.75,9.76,Bullish,1464.99,1474.75,1477.19,1479.63,1484.51,1491.15,1461.87,19.52,1459.93,1462.57,1462.28,1442.56
2023-04-18,2023,2,4,16,Tuesday,NY,1471.0,1480.94,1470.86,1480.69,10.08,Bullish,1470.86,1480.94,1483.46,1485.98,1491.02,1497.87,1467.63,19.52,1459.93,1462.57,1462.28,1442.56
2023-04-19,2023,2,4,16,Wednesday,Asian,1480.74,1485.94,1480.46,1485.94,5.48,Bullish,1480.46,1485.94,1487.31,1488.68,1491.42,1495.15,1478.71,19.52,1483.46,1485.98,1480.94,1461.61
2023-04-19,2023,2,4,16,Wednesday,London,1484.97,1494.3,1484.83,1494.21,9.47,Bullish,1484.83,1494.3,1496.67,1499.03,1503.77,1510.21,1481.8,19.52,1483.46,1485.98,1480.94,1461.61
2023-04-19,2023,2,4,16,Wednesday,NY,1491.33,1498.15,1491.22,1498.15,6.93,Bullish,1491.22,1498.15,1499.88,1501.62,1505.08,1509.79,1489.0,19.52,1483.46,1485.98,1480.94,1461.61
2023-04-20,2023,2,4,16,Thursday,Asian,1498.01,1502.8,1497.47,1502.8,5.33,Bullish,1497.47,1502.8,1504.13,1505.46,1508.13,1511.75,1495.76,19.52,1496.67,1499.03,1498.15,1480.46
2023-04-20,2023,2,4,16,Thursday,London,1501.7,1512.62,1501.49,1512.55,11.13,Bullish,1501.49,1512.62,1515.4,1518.18,1523.75,1531.32,1497.93,19.52,1496.67,1499.03,1498.15,1480.46
2023-04-20,2023,2,4,16,Thursday,NY,1509.26,1516.99,1509.23,1516.88,7.76,Bullish,1509.23,1516.99,1518.93,1520.87,1524.75,1530.03,1506.75,19.52,1496.67,1499.03,1498.15,1480.46
2023-04-21,2023,2,4,16,Friday,Asian,1517.1,1521.53,1516.94,1521.53,4.59,Bullish,1516.94,1521.53,1522.68,1523.82,1526.12,1529.24,1515.47,19.52,1515.4,1518.18,1516.99,1497.47
2023-04-21,2023,2,4,16,Friday,London,1520.63,1530.7,1520.54,1530.7,10.16,Bullish,1520.54,1530.7,1533.24,1535.78,1540.86,1547.77,1517.29,19.52,1515.4,1518.18,1516.99,1497.47
2023-04-21,2023,2,4,16,Friday,NY,1527.18,1534.44,1526.95,1533.6,7.49,Bullish,1526.95,1534.44,1536.31,1538.18,1541.93,1547.02,1524.55,19.52,1515.4,1518.18,1516.99,1497.47
2023-04-24,2023,2,4,17,Monday,Asian,1533.42,1538.13,1532.95,1537.7,5.18,Bullish,1532.95,1538.13,1539.43,1540.72,1543.31,1546.83,1531.29,22.94,1533.24,1535.78,1534.44,1516.94
2023-04-24,2023,2,4,17,Monday,London,1537.2,1547.14,1537.08,1546.35,10.06,Bullish,1537.08,1547.14,1549.66,1552.17,1557.2,1564.04,1533.86,22.94,1533.24,1535.78,1534.44,1516.94
2023-04-24,2023,2,4,17,Monday,NY,1543.19,1551.19,1543.1,1551.02,8.09,Bullish,1543.1,1551.19,1553.21,1555.24,1559.28,1564.78,1540.51,22.94,1533.24,1535.78,1534.44,1516.94
2023-04-25,2023,2,4,17,Tuesday,Asian,1551.32,1555.87,1550.82,1555.87,5.05,Bullish,1550.82,1555.87,1557.13,1558.39,1560.92,1564.35,1549.2,22.94,1549.66,1552.17,1551.19,1532.95
2023-04-25,2023,2,4,17,Tuesday,London,1555.16,1565.1,1555.07,1565.1,10.03,Bullish,1555.07,1565.1,1567.61,1570.11,1575.13,1581.95,1551.86,22.94,1549.66,1552.17,1551.19,1532.95
2023-04-25,2023,2,4,17,Tuesday,NY,1561.15,1569.79,1560.99,1569.45,8.8,Bullish,1560.99,1569.79,1571.99,1574.19,1578.59,1584.57,1558.17,22.94,1549.66,1552.17,1551.19,1532.95
2023-04-26,2023,2,4,17,Wednesday,Asian,1569.29,1574.06,1569.03,1574.06,5.03,Bullish,1569.03,1574.06,1575.32,1576.57,1579.09,1582.51,1567.42,22.94,1567.61,1570.11,1569.79,1550.82
2023-04-26,2023,2,4,17,Wednesday,London,1572.94,1581.24,1572.83,1581.24,8.41,Bullish,1572.83,1581.24,1583.34,1585.45,1589.65,1595.37,1570.14,22.94,1567.61,1570.11,1569.79,1550.82
2023-04-26,2023,2,4,17,Wednesday,NY,1578.55,1585.28,1578.27,1584.97,7.01,Bullish,1578.27,1585.28,1587.03,1588.78,1592.29,1597.06,1576.03,22.94,1567.61,1570.11,1569.79,1550.82
2023-04-27,2023,2,4,17,Thursday,Asian,1584.6,1591.19,1584.08,1591.19,7.11,Bullish,1584.08,1591.19,1592.97,1594.75,1598.3,1603.13,1581.8,22.94,1583.34,1585.45,1585.28,1569.03
2023-04-27,2023,2,4,17,Thursday,London,1589.23,1600.99,1589.01,1600.99,11.98,Bullish,1589.01,1600.99,1603.99,1606.98,1612.97,1621.12,1585.18,22.94,1583.34,1585.45,1585.28,1569.03
2023-04-27,2023,2,4,17,Thursday,NY,1596.71,1607.02,1596.35,1606.37,10.67,Bullish,1596.35,1607.02,1609.69,1612.36,1617.69,1624.95,1592.94,22.94,1583.34,1585.45,1585.28,1569.03
2023-04-28,2023,2,4,17,Friday,Asian,1606.6,1610.94,1605.89,1610.94,5.05,Bullish,1605.89,1610.94,1612.2,1613.47,1615.99,1619.42,1604.27,22.94,1603.99,1606.98,1607.02,1584.08
2023-04-28,2023,2,4,17,Friday,London,1609.67,1621.06,1609.48,1621.06,11.58,Bullish,1609.48,1621.06,1623.95,1626.85,1632.64,1640.51,1605.77,22.94,1603.99,1606.98,1607.02,1584.08
2023-04-28,2023,2,4,17,Friday,NY,1617.39,1625.78,1616.84,1624.65,8.94,Bullish,1616.84,1625.78,1628.01,1630.25,1634.72,1640.8,1613.98,22.94,1603.99,1606.98,1607.02,1584.08
2023-05-01,2023,2,5,18,Monday,Asian,1625.0,1631.2,1624.83,1631.2,6.37,Bullish,1624.83,1631.2,1632.79,1634.39,1637.57,1641.9,1622.79,18.51,1623.95,1626.85,1625.78,1605.89
2023-05-01,2023,2,5,18,Monday,London,1629.54,1640.38,1629.35,1640.38,11.03,Bullish,1629.35,1640.38,1643.14,1645.9,1651.41,1658.91,1625.82,18.51,1623.95,1626.85,1625.78,1605.89
2023-05-01,2023,2,5,18,Monday,NY,1636.69,1645.37,1636.56,1645.31,8.81,Bullish,1636.56,1645.37,1647.57,1649.77,1654.18,1660.17,1633.74,18.51,1623.95,1626.85,1625.78,1605.89
2023-05-02,2023,2,5,18,Tuesday,Asian,1645.37,1649.4,1644.88,1648.2,4.52,Bullish,1644.88,1649.4,1650.53,1651.66,1653.92,1656.99,1643.43,18.51,1643.14,1645.9,1645.37,1624.83
2023-05-02,2023,2,5,18,Tuesday,London,1648.19,1656.45,1647.77,1656.45,8.68,Bullish,1647.77,1656.45,1658.62,1660.79,1665.13,1671.03,1644.99,18.51,1643.14,1645.9,1645.37,1624.83
2023-05-02,2023,2,5,18,Tuesday,NY,1652.95,1660.53,1652.83,1660.33,7.7,Bullish,1652.83,1660.53,1662.45,1664.38,1668.23,1673.47,1650.37,18.51,1643.14,1645.9,1645.37,1624.83
2023-05-03,2023,2,5,18,Wednesday,Asian,1660.73,1666.37,1660.31,1666.36,6.06,Bullish,1660.31,1666.37,1667.88,1669.4,1672.43,1676.55,1658.37,18.51,1658.62,1660.79,1660.53,1644.88
2023-05-03,2023,2,5,18,Wednesday,London,1664.7,1674.67,1664.41,1674.67,10.26,Bullish,1664.41,1674.67,1677.24,1679.8,1684.93,1691.91,1661.13,18.51,1658.62,1660.79,1660.53,1644.88
2023-05-03,2023,2,5,18,Wednesday,NY,1671.76,1679.21,1671.45,1678.64,7.76,Bullish,1671.45,1679.21,1681.15,1683.09,1686.97,1692.25,1668.97,18.51,1658.62,1660.79,1660.53,1644.88
2023-05-04,2023,2,5,18,Thursday,Asian,1680.01,1683.98,1679.63,1683.98,4.35,Bullish,1679.63,1683.98,1685.07,1686.15,1688.33,1691.29,1678.24,18.51,1677.24,1679.8,1679.21,1660.31
2023-05-04,2023,2,5,18,Thursday,London,1682.86,1693.73,1682.61,1693.73,11.12,Bullish,1682.61,1693.73,1696.51,1699.29,1704.85,1712.41,1679.05,18.51,1677.24,1679.8,1679.21,1660.31
2023-05-04,2023,2,5,18,Thursday,NY,1689.69,1698.14,1689.44,1697.85,8.7,Bullish,1689.44,1698.14,1700.32,1702.49,1706.84,1712.76,1686.66,18.51,1677.24,1679.8,1679.21,1660.31
